country,founded,id,industry,linkedin_url,locality,name,region,size,website
british virgin islands,1983,regency-yacht-vacations,maritime,linkedin.com/company/regency-yacht-vacations,road town,regency yacht vacations,"",1-10,regencyvacations.com
british virgin islands,"",laureolaadvisors,financial services,linkedin.com/company/laureolaadvisors,road town,laureola advisors,"",1-10,laureolaadvisors.com
